location_id,city,state,state_full,zip,county,country
11570,LEAWOOD,KS,Kansas,66211,JOHNSON,United States
11571,GREAT BEND,KS,Kansas,67530,BARTON,United States
11572,ANDOVER,KS,Kansas,67002,BUTLER,United States
11573,LENEXA,KS,Kansas,66219,JOHNSON,United States
11574,WICHITA,KS,Kansas,67235,SEDGWICK,United States
11575,GALENA,KS,Kansas,66739,CHEROKEE,United States
11576,DERBY,KS,Kansas,67037,SEDGWICK,United States
11577,OVERLAND PARK,KS,Kansas,66223,JOHNSON,United States
11578,ARKANSAS CITY,KS,Kansas,67005,COWLEY,United States
11579,MOUNDRIDGE,KS,Kansas,67107,MCPHERSON,United States
11580,LA CROSSE,KS,Kansas,67548,RUSH,United States
11581,RANSOM,KS,Kansas,67572,NESS,United States
11582,ELLINWOOD,KS,Kansas,67526,BARTON,United States
11583,DIGHTON,KS,Kansas,67839,LANE,United States
11584,ASHLAND,KS,Kansas,67831,CLARK,United States
11585,LEOTI,KS,Kansas,67861,WICHITA,United States
11586,ATWOOD,KS,Kansas,67730,RAWLINS,United States
11587,COLUMBUS,KS,Kansas,66725,CHEROKEE,United States
11588,MANKATO,KS,Kansas,66956,JEWELL,United States
11589,ST FRANCIS,KS,Kansas,67756,CHEYENNE,United States
11590,PLAINVILLE,KS,Kansas,67663,ROOKS,United States
11591,COLDWATER,KS,Kansas,67029,COMANCHE,United States
11592,LAKIN,KS,Kansas,67860,KEARNY,United States
11593,WINCHESTER,KS,Kansas,66097,JEFFERSON,United States
11594,SENECA,KS,Kansas,66538,NEMAHA,United States
11595,GARNETT,KS,Kansas,66032,ANDERSON,United States
11596,KINSLEY,KS,Kansas,67547,EDWARDS,United States
11597,SEDAN,KS,Kansas,67361,CHAUTAUQUA,United States
11598,HOLTON,KS,Kansas,66436,JACKSON,United States
11599,MEADE,KS,Kansas,67864,MEADE,United States
11600,SYRACUSE,KS,Kansas,67878,HAMILTON,United States
11601,STAFFORD,KS,Kansas,67578,STAFFORD,United States
11602,SATANTA,KS,Kansas,67870,HASKELL,United States
11603,HILL CITY,KS,Kansas,67642,GRAHAM,United States
11604,OAKLEY,KS,Kansas,67748,LOGAN,United States
11605,ELLSWORTH,KS,Kansas,67439,ELLSWORTH,United States
11606,MINNEAPOLIS,KS,Kansas,67467,OTTAWA,United States
11607,CALDWELL,KS,Kansas,67022,SUMNER,United States
11608,LYONS,KS,Kansas,67554,RICE,United States
11609,KIOWA,KS,Kansas,67070,BARBER,United States
11610,GREENSBURG,KS,Kansas,67054,KIOWA,United States
11611,HOISINGTON,KS,Kansas,67544,BARTON,United States
11612,MEDICINE LODGE,KS,Kansas,67104,BARBER,United States
11613,HUGOTON,KS,Kansas,67951,STEVENS,United States
11614,NESS CITY,KS,Kansas,67560,NESS,United States
11615,WAMEGO,KS,Kansas,66547,POTTAWATOMIE,United States
11616,SABETHA,KS,Kansas,66534,NEMAHA,United States
11617,EUREKA,KS,Kansas,67045,GREENWOOD,United States
11618,HIAWATHA,KS,Kansas,66434,BROWN,United States
11619,JOHNSON,KS,Kansas,67855,STANTON,United States
11620,NEODESHA,KS,Kansas,66757,WILSON,United States
11621,LARNED,KS,Kansas,67550,PAWNEE,United States
11622,ANTHONY,KS,Kansas,67003,HARPER,United States
11623,HOXIE,KS,Kansas,67740,SHERIDAN,United States
11624,NORTON,KS,Kansas,67654,NORTON,United States
11625,CONCORDIA,KS,Kansas,66901,CLOUD,United States
11626,RUSSELL,KS,Kansas,67665,RUSSELL,United States
11627,WASHINGTON,KS,Kansas,66968,WASHINGTON,United States
11628,MONUMENT,KS,Kansas,67747,LOGAN,United States
11629,PHILLIPSBURG,KS,Kansas,67661,PHILLIPS,United States
11630,ONAGA,KS,Kansas,66521,POTTAWATOMIE,United States
11631,WAKEENEY,KS,Kansas,67672,TREGO,United States
11632,MARION,KS,Kansas,66861,MARION,United States
11633,HILLSBORO,KS,Kansas,67063,MARION,United States
11634,LINDSBORG,KS,Kansas,67456,MCPHERSON,United States
11635,TRIBUNE,KS,Kansas,67879,GREELEY,United States
11636,LINCOLN,KS,Kansas,67455,LINCOLN,United States
11637,BELLEVILLE,KS,Kansas,66935,REPUBLIC,United States
11638,COLBY,KS,Kansas,67701,THOMAS,United States
11639,MARYSVILLE,KS,Kansas,66508,MARSHALL,United States
11640,OSBORNE,KS,Kansas,67473,OSBORNE,United States
11641,HANOVER,KS,Kansas,66945,WASHINGTON,United States
11642,QUINTER,KS,Kansas,67752,GOVE,United States
11643,MINNEOLA,KS,Kansas,67865,FORD,United States
11644,JETMORE,KS,Kansas,67854,HODGEMAN,United States
11645,GOODLAND,KS,Kansas,67735,SHERMAN,United States
11646,CLAY CENTER,KS,Kansas,67432,CLAY,United States
11647,SCOTT CITY,KS,Kansas,67871,SCOTT,United States
11648,IOLA,KS,Kansas,66749,ALLEN,United States
11649,FREDONIA,KS,Kansas,66736,WILSON,United States
11650,BELOIT,KS,Kansas,67420,MITCHELL,United States
11651,GIRARD,KS,Kansas,66743,CRAWFORD,United States
11652,SMITH CENTER,KS,Kansas,66967,SMITH,United States
11653,KINGMAN,KS,Kansas,67068,KINGMAN,United States
11654,COUNCIL GROVE,KS,Kansas,66846,MORRIS,United States
11655,CHANUTE,KS,Kansas,66720,NEOSHO,United States
11656,ABILENE,KS,Kansas,67410,DICKINSON,United States
11657,ATCHISON,KS,Kansas,66002,ATCHISON,United States
11658,WINFIELD,KS,Kansas,67156,COWLEY,United States
11659,EMPORIA,KS,Kansas,66801,LYON,United States
11660,BURLINGTON,KS,Kansas,66839,COFFEY,United States
11661,ELKHART,KS,Kansas,67950,MORTON,United States
11662,ULYSSES,KS,Kansas,67880,GRANT,United States
11663,OVERLAND PARK,KS,Kansas,66211,JOHNSON,United States
11664,OLATHE,KS,Kansas,66062,JOHNSON,United States
11665,OSAWATOMIE,KS,Kansas,66064,MIAMI,United States
11666,WICHITA,KS,Kansas,67205,SEDGWICK,United States
11667,BEL AIRE,KS,Kansas,67226,SEDGWICK,United States
11668,FORT THOMAS,KY,Kentucky,41075,CAMPBELL,United States
11669,WHITESBURG,KY,Kentucky,41858,LETCHER,United States
11670,GREENVILLE,KY,Kentucky,42345,MUHLENBERG,United States
11671,PRESTONSBURG,KY,Kentucky,41653,FLOYD,United States
11672,ASHLAND,KY,Kentucky,41101,BOYD,United States
11673,LEXINGTON,KY,Kentucky,40504,FAYETTE,United States
11674,LONDON,KY,Kentucky,40741,LAUREL,United States
11675,ELIZABETHTOWN,KY,Kentucky,42701,HARDIN,United States
11676,BOWLING GREEN,KY,Kentucky,42101,WARREN,United States
11677,SHELBYVILLE,KY,Kentucky,40065,SHELBY,United States
11678,GLASGOW,KY,Kentucky,42141,BARREN,United States
11679,MOREHEAD,KY,Kentucky,40351,ROWAN,United States
11680,MAYSVILLE,KY,Kentucky,41056,MASON,United States
11681,MIDDLESBORO,KY,Kentucky,40965,BELL,United States
11682,LEBANON,KY,Kentucky,40033,MARION,United States
11683,BARDSTOWN,KY,Kentucky,40004,NELSON,United States
11684,MURRAY,KY,Kentucky,42071,CALLOWAY,United States
11685,HAZARD,KY,Kentucky,41701,PERRY,United States
11686,EDGEWOOD,KY,Kentucky,41017,KENTON,United States
11687,OWENSBORO,KY,Kentucky,42303,DAVIESS,United States
11688,Fort Campbell,KY,Kentucky,42223,CHRISTIAN,United States
11689,LOUISVILLE,KY,Kentucky,40202,JEFFERSON,United States
11690,MANCHESTER,KY,Kentucky,40962,CLAY,United States
11691,PIKEVILLE,KY,Kentucky,41501,PIKE,United States
11692,FLORENCE,KY,Kentucky,41042,BOONE,United States
11693,PARIS,KY,Kentucky,40361,BOURBON,United States
11694,DANVILLE,KY,Kentucky,40422,BOYLE,United States
11695,RICHMOND,KY,Kentucky,40475,MADISON,United States
11696,HARLAN,KY,Kentucky,40831,HARLAN,United States
11697,HOPKINSVILLE,KY,Kentucky,42241,CHRISTIAN,United States
11698,HENDERSON,KY,Kentucky,42420,HENDERSON,United States
11699,MOUNT STERLING,KY,Kentucky,40353,MONTGOMERY,United States
11700,RUSSELLVILLE,KY,Kentucky,42276,LOGAN,United States
11701,LEXINGTON,KY,Kentucky,40536,FAYETTE,United States
11702,SOUTH WILLIAMSON,KY,Kentucky,41503,PIKE,United States
11703,LOUISVILLE,KY,Kentucky,40206,JEFFERSON,United States
11704,LEITCHFIELD,KY,Kentucky,42754,GRAYSON,United States
11705,PAINTSVILLE,KY,Kentucky,41240,JOHNSON,United States
11706,CYNTHIANA,KY,Kentucky,41031,HARRISON,United States
11707,LEXINGTON,KY,Kentucky,40502,FAYETTE,United States
11708,CORBIN,KY,Kentucky,40701,WHITLEY,United States
11709,CAMPBELLSVILLE,KY,Kentucky,42718,TAYLOR,United States
11710,WINCHESTER,KY,Kentucky,40391,CLARK,United States
11711,MADISONVILLE,KY,Kentucky,42431,HOPKINS,United States
11712,GEORGETOWN,KY,Kentucky,40324,SCOTT,United States
11713,PADUCAH,KY,Kentucky,42003,MC CRACKEN,United States
11714,LEXINGTON,KY,Kentucky,40503,FAYETTE,United States
11715,TOMPKINSVILLE,KY,Kentucky,42167,MONROE,United States
11716,MOUNT VERNON,KY,Kentucky,40456,ROCKCASTLE,United States
11717,MAYFIELD,KY,Kentucky,42066,GRAVES,United States
11718,BOWLING GREEN,KY,Kentucky,42104,WARREN,United States
11719,FRANKFORT,KY,Kentucky,40601,FRANKLIN,United States
11720,LOUISA,KY,Kentucky,41230,LAWRENCE,United States
11721,LOUISVILLE,KY,Kentucky,40207,JEFFERSON,United States
11722,SOMERSET,KY,Kentucky,42503,PULASKI,United States
11723,LA GRANGE,KY,Kentucky,40031,OLDHAM,United States
11724,LEXINGTON,KY,Kentucky,40509,FAYETTE,United States
11725,COLUMBIA,KY,Kentucky,42728,ADAIR,United States
11726,PINEVILLE,KY,Kentucky,40977,BELL,United States
11727,MARION,KY,Kentucky,42064,CRITTENDEN,United States
11728,IRVINE,KY,Kentucky,40336,ESTILL,United States
11729,HARRODSBURG,KY,Kentucky,40330,MERCER,United States
11730,CADIZ,KY,Kentucky,42211,TRIGG,United States
11731,MARTIN,KY,Kentucky,41649,FLOYD,United States
11732,MORGANFIELD,KY,Kentucky,42437,UNION,United States
11733,WEST LIBERTY,KY,Kentucky,41472,MORGAN,United States
11734,VERSAILLES,KY,Kentucky,40383,WOODFORD,United States
11735,LIBERTY,KY,Kentucky,42539,CASEY,United States
11736,CARROLLTON,KY,Kentucky,41008,CARROLL,United States
11737,WILLIAMSTOWN,KY,Kentucky,41097,GRANT,United States
11738,HORSE CAVE,KY,Kentucky,42749,HART,United States
11739,STANFORD,KY,Kentucky,40484,LINCOLN,United States
11740,HYDEN,KY,Kentucky,41749,LESLIE,United States
11741,BURKESVILLE,KY,Kentucky,42717,CUMBERLAND,United States
11742,FRANKLIN,KY,Kentucky,42135,SIMPSON,United States
11743,HARDINSBURG,KY,Kentucky,40143,BRECKINRIDGE,United States
11744,SALEM,KY,Kentucky,42078,LIVINGSTON,United States
11745,MONTICELLO,KY,Kentucky,42633,WAYNE,United States
11746,PRINCETON,KY,Kentucky,42445,CALDWELL,United States
11747,HARTFORD,KY,Kentucky,42347,OHIO,United States
11748,SCOTTSVILLE,KY,Kentucky,42164,ALLEN,United States
11749,GREENSBURG,KY,Kentucky,42743,GREEN,United States
11750,BENTON,KY,Kentucky,42025,MARSHALL,United States
11751,BARBOURVILLE,KY,Kentucky,40906,KNOX,United States
11752,BEREA,KY,Kentucky,40403,MADISON,United States
11753,RUSSELL SPRINGS,KY,Kentucky,42642,RUSSELL,United States
11754,MC DOWELL,KY,Kentucky,41647,FLOYD,United States
11755,ALBANY,KY,Kentucky,42602,CLINTON,United States
11756,JACKSON,KY,Kentucky,41339,BREATHITT,United States
11757,HOPKINSVILLE,KY,Kentucky,42240,CHRISTIAN,United States
11758,LEXINGTON,KY,Kentucky,40511,FAYETTE,United States
11759,ERLANGER,KY,Kentucky,41018,KENTON,United States
11760,LOUISVILLE,KY,Kentucky,40242,JEFFERSON,United States
11761,RADCLIFF,KY,Kentucky,40160,HARDIN,United States
11762,LOUISVILLE,KY,Kentucky,40223,JEFFERSON,United States
11763,BOWLING GREEN,KY,Kentucky,42103,WARREN,United States
11764,LAFAYETTE,LA,Louisiana,70503,LAFAYETTE,United States
11765,THIBODAUX,LA,Louisiana,70301,LAFOURCHE,United States
11766,NEW ORLEANS,LA,Louisiana,70112,ORLEANS,United States
11767,LAFAYETTE,LA,Louisiana,70506,LAFAYETTE,United States
11768,NATCHITOCHES,LA,Louisiana,71457,NATCHITOCHES,United States
11769,HOUMA,LA,Louisiana,70360,TERREBONNE,United States
11770,MONROE,LA,Louisiana,71202,OUACHITA,United States
11771,SULPHUR,LA,Louisiana,70663,CALCASIEU,United States
11772,MORGAN CITY,LA,Louisiana,70380,ST. MARY,United States
11773,HAMMOND,LA,Louisiana,70403,TANGIPAHOA,United States
11774,OPELOUSAS,LA,Louisiana,70570,ST. LANDRY,United States
11775,ALEXANDRIA,LA,Louisiana,71301,RAPIDES,United States
11776,ZACHARY,LA,Louisiana,70791,E. BATON ROUGE,United States
11777,MAMOU,LA,Louisiana,70554,EVANGELINE,United States
11778,LAKE CHARLES,LA,Louisiana,70601,CALCASIEU,United States
11779,ABBEVILLE,LA,Louisiana,70510,VERMILION,United States
11780,NEW ORLEANS,LA,Louisiana,70121,JEFFERSON,United States
11781,MARRERO,LA,Louisiana,70072,JEFFERSON,United States
11782,SLIDELL,LA,Louisiana,70458,ST. TAMMANY,United States
11783,SHREVEPORT,LA,Louisiana,71105,CADDO,United States
11784,CROWLEY,LA,Louisiana,70526,ACADIA,United States
11785,COVINGTON,LA,Louisiana,70433,ST. TAMMANY,United States
11786,NEW ORLEANS,LA,Louisiana,70115,ORLEANS,United States
11787,DERIDDER,LA,Louisiana,70634,BEAUREGARD,United States
11788,JENNINGS,LA,Louisiana,70546,JEFFRSON DAVIS,United States
11789,NEW IBERIA,LA,Louisiana,70560,IBERIA,United States
11790,BATON ROUGE,LA,Louisiana,70808,E. BATON ROUGE,United States
11791,BATON ROUGE,LA,Louisiana,70809,E. BATON ROUGE,United States
11792,LULING,LA,Louisiana,70070,ST. CHARLES,United States
11793,RUSTON,LA,Louisiana,71270,LINCOLN,United States
11794,SPRINGHILL,LA,Louisiana,71075,WEBSTER,United States
11795,WINNFIELD,LA,Louisiana,71483,WINN,United States
11796,SHREVEPORT,LA,Louisiana,71130,CADDO,United States
11797,MARKSVILLE,LA,Louisiana,71351,AVOYELLES,United States
11798,LAFAYETTE,LA,Louisiana,70508,LAFAYETTE,United States
11799,OAKDALE,LA,Louisiana,71463,ALLEN,United States
11800,SHREVEPORT,LA,Louisiana,71103,CADDO,United States
11801,HOMER,LA,Louisiana,71040,CLAIBORNE,United States
11802,BASTROP,LA,Louisiana,71220,MOREHOUSE,United States
11803,MANSFIELD,LA,Louisiana,71052,DE SOTO,United States
11804,MONROE,LA,Louisiana,71201,OUACHITA,United States
11805,BATON ROUGE,LA,Louisiana,70817,E. BATON ROUGE,United States
11806,KINDER,LA,Louisiana,70648,ALLEN,United States
11807,WINNSBORO,LA,Louisiana,71295,FRANKLIN,United States
11808,MINDEN,LA,Louisiana,71055,WEBSTER,United States
11809,JENA,LA,Louisiana,71342,LASALLE,United States
11810,RAYVILLE,LA,Louisiana,71269,RICHLAND,United States
11811,WEST MONROE,LA,Louisiana,71291,OUACHITA,United States
11812,LEESVILLE,LA,Louisiana,71446,VERNON,United States
11813,VILLE PLATTE,LA,Louisiana,70586,EVANGELINE,United States
11814,METAIRIE,LA,Louisiana,70006,JEFFERSON,United States
11815,HOUMA,LA,Louisiana,70363,TERREBONNE,United States
11816,COLUMBIA,LA,Louisiana,71418,CALDWELL,United States
11817,LAKE CHARLES,LA,Louisiana,70605,CALCASIEU,United States
11818,BATON ROUGE,LA,Louisiana,70816,E. BATON ROUGE,United States
11819,LAKE PROVIDENCE,LA,Louisiana,71254,EAST CARROLL,United States
11820,MANY,LA,Louisiana,71449,SABINE,United States
11821,BATON ROUGE,LA,Louisiana,70810,E. BATON ROUGE,United States
11822,KENNER,LA,Louisiana,70065,JEFFERSON,United States
11823,SHREVEPORT,LA,Louisiana,71101,CADDO,United States
11824,NEW ORLEANS,LA,Louisiana,70130,ORLEANS,United States
11825,METAIRIE,LA,Louisiana,70002,JEFFERSON,United States
11826,CHALMETTE,LA,Louisiana,70043,ST. BERNARD,United States
11827,BOGALUSA,LA,Louisiana,70427,WASHINGTON,United States
11828,NEW ORLEANS,LA,Louisiana,70127,ORLEANS,United States
11829,BATON ROUGE,LA,Louisiana,70806,E. BATON ROUGE,United States
11830,EUNICE,LA,Louisiana,70535,ST. LANDRY,United States
11831,ALEXANDRIA,LA,Louisiana,71303,RAPIDES,United States
11832,PINEVILLE,LA,Louisiana,71360,RAPIDES,United States
11833,NEW ORLEANS,LA,Louisiana,70119,ORLEANS,United States
11834,Fort Johnson,LA,Louisiana,71459,VERNON,United States
11835,NAPOLEONVILLE,LA,Louisiana,70390,ASSUMPTION,United States
11836,GREENSBURG,LA,Louisiana,70441,ST. HELENA,United States
11837,FARMERVILLE,LA,Louisiana,71241,UNION,United States
11838,BREAUX BRIDGE,LA,Louisiana,70517,ST. MARTIN,United States
11839,VIVIAN,LA,Louisiana,71082,CADDO,United States
11840,LUTCHER,LA,Louisiana,70071,ST. JAMES,United States
11841,SAINT FRANCISVILLE,LA,Louisiana,70775,WEST FELICIANA,United States
11842,DEQUINCY,LA,Louisiana,70633,CALCASIEU,United States
11843,DONALDSONVILLE,LA,Louisiana,70346,ASCENSION,United States
11844,AMITE,LA,Louisiana,70422,TANGIPAHOA,United States
11845,FRANKLIN,LA,Louisiana,70538,ST. MARY,United States
11846,BUNKIE,LA,Louisiana,71322,AVOYELLES,United States
11847,COUSHATTA,LA,Louisiana,71019,RED RIVER,United States
11848,FRANKLINTON,LA,Louisiana,70438,WASHINGTON,United States
11849,TALLULAH,LA,Louisiana,71282,MADISON,United States
11850,OLLA,LA,Louisiana,71465,LASALLE,United States
11851,NEW ROADS,LA,Louisiana,70760,POINTE COUPEE,United States
11852,JONESBORO,LA,Louisiana,71251,JACKSON,United States
11853,FERRIDAY,LA,Louisiana,71334,CONCORDIA,United States
11854,CHURCH POINT,LA,Louisiana,70525,ACADIA,United States
11855,ARCADIA,LA,Louisiana,71001,BIENVILLE,United States
11856,INDEPENDENCE,LA,Louisiana,70443,TANGIPAHOA,United States
11857,KAPLAN,LA,Louisiana,70548,VERMILION,United States
11858,DELHI,LA,Louisiana,71232,RICHLAND,United States
11859,RACELAND,LA,Louisiana,70394,LAFOURCHE,United States
11860,CUT OFF,LA,Louisiana,70345,LAFOURCHE,United States
11861,BERNICE,LA,Louisiana,71222,UNION,United States
11862,OAK GROVE,LA,Louisiana,71263,WEST CARROLL,United States
11863,DENHAM SPRINGS,LA,Louisiana,70726,LIVINGSTON,United States
11864,NEW ORLEANS,LA,Louisiana,70118,ORLEANS,United States
11865,MANDEVILLE,LA,Louisiana,70470,ST. TAMMANY,United States
11866,JACKSON,LA,Louisiana,70748,EAST FELICIANA,United States
11867,SHREVEPORT,LA,Louisiana,71106,CADDO,United States
11868,NEW ORLEANS,LA,Louisiana,70123,JEFFERSON,United States
11869,LAFAYETTE,LA,Louisiana,70507,LAFAYETTE,United States
11870,BROUSSARD,LA,Louisiana,70518,LAFAYETTE,United States
11871,BOSSIER CITY,LA,Louisiana,71111,BOSSIER,United States
11872,LACOMBE,LA,Louisiana,70445,ST. TAMMANY,United States
11873,NEW ORLEANS,LA,Louisiana,70128,ORLEANS,United States
11874,BATON ROUGE,LA,Louisiana,70815,E. BATON ROUGE,United States
11875,MONROE,LA,Louisiana,71203,OUACHITA,United States
11876,GONZALES,LA,Louisiana,70737,ASCENSION,United States
11877,KENTWOOD,LA,Louisiana,70444,TANGIPAHOA,United States
11878,HOUMA,LA,Louisiana,70364,TERREBONNE,United States
11879,LAPLACE,LA,Louisiana,70068,ST. JOHN BAPTIST,United States
11880,LECOMPTE,LA,Louisiana,71346,RAPIDES,United States
11881,BANGOR,ME,Maine,4401,PENOBSCOT,United States
11882,PORTLAND,ME,Maine,4101,CUMBERLAND,United States
11883,PORTLAND,ME,Maine,4102,CUMBERLAND,United States
11884,PRESQUE ISLE,ME,Maine,4769,AROOSTOOK,United States
11885,YORK,ME,Maine,3909,YORK,United States
11886,BRUNSWICK,ME,Maine,4011,CUMBERLAND,United States
11887,LEWISTON,ME,Maine,4240,ANDROSCOGGIN,United States
11888,CARIBOU,ME,Maine,4736,AROOSTOOK,United States
11889,LEWISTON,ME,Maine,4243,ANDROSCOGGIN,United States
11890,AUGUSTA,ME,Maine,4330,KENNEBEC,United States
11891,ELLSWORTH,ME,Maine,4605,HANCOCK,United States
11892,ROCKPORT,ME,Maine,4856,KNOX,United States
11893,BLUE HILL,ME,Maine,4614,HANCOCK,United States
11894,GREENVILLE,ME,Maine,4441,PISCATAQUIS,United States
11895,DAMARISCOTTA,ME,Maine,4543,LINCOLN,United States
11896,LINCOLN,ME,Maine,4457,PENOBSCOT,United States
11897,BAR HARBOR,ME,Maine,4609,HANCOCK,United States
11898,CALAIS,ME,Maine,4619,WASHINGTON,United States
11899,RUMFORD,ME,Maine,4276,OXFORD,United States
11900,MILLINOCKET,ME,Maine,4462,PENOBSCOT,United States
11901,HOULTON,ME,Maine,4730,AROOSTOOK,United States
11902,DOVER FOXCROFT,ME,Maine,4426,PISCATAQUIS,United States
11903,BRIDGTON,ME,Maine,4009,CUMBERLAND,United States
11904,MACHIAS,ME,Maine,4654,WASHINGTON,United States
11905,BELFAST,ME,Maine,4915,WALDO,United States
11906,PITTSFIELD,ME,Maine,4967,SOMERSET,United States
11907,SKOWHEGAN,ME,Maine,4976,SOMERSET,United States
11908,NORWAY,ME,Maine,4268,OXFORD,United States
11909,FARMINGTON,ME,Maine,4938,FRANKLIN,United States
11910,FORT KENT,ME,Maine,4743,AROOSTOOK,United States
11911,WESTBROOK,ME,Maine,4092,CUMBERLAND,United States
11912,HAGERSTOWN,MD,Maryland,21742,WASHINGTON,United States
11913,BALTIMORE,MD,Maryland,21201,BALTIMORE CITY,United States
11914,UPPER MARLBORO,MD,Maryland,20774,PRINCE GEORGES,United States
11915,SILVER SPRING,MD,Maryland,20910,MONTGOMERY,United States
11916,FREDERICK,MD,Maryland,21701,FREDERICK,United States
11917,BALTIMORE,MD,Maryland,21202,BALTIMORE CITY,United States
11918,BALTIMORE,MD,Maryland,21287,BALTIMORE CITY,United States
11919,BALTIMORE,MD,Maryland,21229,BALTIMORE CITY,United States
11920,BALTIMORE,MD,Maryland,21215,BALTIMORE CITY,United States
11921,ROSEDALE,MD,Maryland,21237,BALTIMORE,United States
11922,SILVER SPRING,MD,Maryland,20904,MONTGOMERY,United States
11923,OAKLAND,MD,Maryland,21550,GARRETT,United States
11924,OLNEY,MD,Maryland,20832,MONTGOMERY,United States
11925,SALISBURY,MD,Maryland,21801,WICOMICO,United States
11926,BETHESDA,MD,Maryland,20814,MONTGOMERY,United States
11927,ANNAPOLIS,MD,Maryland,21401,ANNE ARUNDEL,United States
11928,BALTIMORE,MD,Maryland,21218,BALTIMORE CITY,United States
11929,CUMBERLAND,MD,Maryland,21502,ALLEGANY,United States
